date,platform,account,campaign,country,device,spend,clicks,impressions,conversions
2025-04-01,Meta,AcctA,Retargeting,MX,Desktop,1414.27,538,25286,35
2025-04-01,Meta,AcctA,Brand_Search,BR,Mobile,911.28,714,57120,65
2025-04-02,Meta,AcctA,Brand_Search,BR,Desktop,1392.7,1060,83740,57
2025-04-02,Google,AcctC,Retargeting,US,Mobile,1226.43,967,41581,23
2025-04-02,Google,AcctC,Retargeting,MX,Mobile,1269.92,737,50116,26
2025-04-02,Google,AcctC,Retargeting,MX,Desktop,1484.71,1145,43510,81
2025-04-02,Google,AcctC,Retargeting,MX,Mobile,1026.39,350,11900,14
2025-04-02,Meta,AcctB,Prospecting,BR,Desktop,654.06,333,19980,20
2025-04-02,Google,AcctB,Prospecting,US,Desktop,1365.45,1047,63867,93
2025-04-02,Google,AcctA,Generic_Search,BR,Mobile,1105.38,759,51612,38
2025-04-02,Meta,AcctB,Brand_Search,MX,Mobile,1495.37,812,60088,64
2025-04-02,Google,AcctB,Retargeting,CA,Desktop,1070.54,460,15180,12
2025-04-02,Meta,AcctA,Generic_Search,CA,Mobile,1069.9,507,29913,36
2025-04-03,Google,AcctC,Retargeting,US,Mobile,1174.93,718,45952,20
2025-04-03,Meta,AcctA,Generic_Search,CA,Mobile,685.06,394,15760,24
2025-04-03,Meta,AcctA,Brand_Search,BR,Desktop,1020.87,706,55068,49
2025-04-03,Google,AcctC,Retargeting,CA,Mobile,733.5,349,22336,18
2025-04-03,Google,AcctB,Brand_Search,MX,Mobile,736.82,523,39225,43
2025-04-03,Meta,AcctA,Prospecting,BR,Mobile,547.89,344,16856,29
2025-04-03,Meta,AcctB,Retargeting,MX,Desktop,1493.97,1050,37800,28
2025-04-03,Meta,AcctB,Generic_Search,CA,Desktop,922.46,457,31533,32
2025-04-03,Meta,AcctC,Generic_Search,US,Mobile,242.48,75,6000,3
2025-04-03,Google,AcctC,Retargeting,BR,Mobile,1470.56,568,28400,34
2025-04-03,Meta,AcctC,Brand_Search,MX,Mobile,475.43,327,21255,16
2025-04-04,Meta,AcctC,Retargeting,CA,Mobile,1399.05,594,24948,44
2025-04-04,Meta,AcctC,Generic_Search,MX,Desktop,321.23,100,3000,7
2025-04-04,Google,AcctA,Brand_Search,US,Mobile,1491.86,808,55752,54
2025-04-04,Google,AcctA,Prospecting,US,Desktop,238.35,88,3080,6
2025-04-04,Google,AcctA,Retargeting,US,Desktop,384.39,165,6765,4
2025-04-04,Google,AcctA,Brand_Search,CA,Desktop,1165.04,425,25075,30
2025-04-04,Google,AcctA,Prospecting,US,Desktop,987.94,561,35343,34
2025-04-04,Meta,AcctB,Generic_Search,CA,Desktop,838.35,260,8840,15
2025-04-04,Meta,AcctA,Generic_Search,BR,Mobile,451.98,325,24700,26
2025-04-04,Google,AcctB,Prospecting,CA,Desktop,1439.2,682,44330,49
2025-04-04,Meta,AcctB,Brand_Search,MX,Desktop,1415.47,868,60760,85
2025-04-04,Google,AcctA,Retargeting,CA,Mobile,1023.62,537,21480,18
2025-04-05,Google,AcctA,Prospecting,MX,Desktop,1213.37,438,21900,32
2025-04-05,Google,AcctB,Retargeting,US,Mobile,747.61,270,10800,18
2025-04-05,Meta,AcctA,Retargeting,MX,Desktop,930.13,458,31144,16
2025-04-05,Meta,AcctB,Brand_Search,US,Desktop,1251.75,644,26404,31
2025-04-05,Meta,AcctB,Brand_Search,MX,Desktop,1232.33,957,58377,52
2025-04-05,Google,AcctA,Prospecting,US,Mobile,1086.77,562,28100,20
2025-04-05,Meta,AcctC,Brand_Search,CA,Mobile,1105.39,582,41322,56
2025-04-05,Meta,AcctA,Retargeting,US,Desktop,638.61,196,11760,5
2025-04-05,Meta,AcctC,Prospecting,MX,Mobile,1179.8,590,38350,48
2025-04-06,Meta,AcctC,Retargeting,MX,Mobile,353.82,203,10556,11
2025-04-06,Google,AcctB,Brand_Search,US,Desktop,262.18,80,2880,7
2025-04-06,Google,AcctA,Retargeting,US,Desktop,512.73,383,15703,15
2025-04-06,Meta,AcctA,Generic_Search,US,Desktop,1141.34,805,51520,79
2025-04-06,Google,AcctB,Brand_Search,US,Desktop,1431.29,483,24633,36
2025-04-06,Meta,AcctC,Generic_Search,CA,Desktop,289.23,147,10731,6
2025-04-06,Meta,AcctA,Retargeting,US,Mobile,471.26,280,17640,17
2025-04-06,Meta,AcctB,Retargeting,BR,Desktop,1388.36,568,30104,28
2025-04-06,Meta,AcctC,Retargeting,US,Desktop,951.25,599,28153,27
2025-04-06,Meta,AcctB,Generic_Search,BR,Mobile,355.87,163,6357,13
2025-04-06,Meta,AcctA,Brand_Search,MX,Mobile,1124.8,535,24075,38
2025-04-06,Google,AcctC,Brand_Search,US,Mobile,278.35,85,3655,4
2025-04-07,Google,AcctC,Prospecting,BR,Desktop,1181.49,812,29232,36
2025-04-07,Meta,AcctA,Prospecting,BR,Mobile,429.64,188,12784,11
2025-04-07,Meta,AcctA,Brand_Search,BR,Desktop,485.45,158,5056,10
2025-04-07,Meta,AcctB,Prospecting,CA,Desktop,550.92,308,21560,6
2025-04-07,Google,AcctA,Prospecting,CA,Desktop,422.34,169,11830,7
2025-04-07,Meta,AcctC,Brand_Search,US,Desktop,854.21,555,33300,43
2025-04-07,Google,AcctC,Prospecting,CA,Desktop,834.8,353,13061,8
2025-04-07,Google,AcctA,Prospecting,US,Desktop,443.55,332,12948,32
2025-04-07,Meta,AcctB,Prospecting,US,Desktop,1466.68,1086,43440,80
2025-04-07,Google,AcctA,Brand_Search,MX,Desktop,1347.38,875,48125,44
2025-04-08,Google,AcctC,Prospecting,BR,Desktop,761.67,578,27744,21
2025-04-08,Google,AcctB,Generic_Search,MX,Mobile,1220.84,672,53088,43
2025-04-08,Google,AcctB,Brand_Search,US,Mobile,597.57,307,22104,26
2025-04-08,Meta,AcctC,Generic_Search,MX,Mobile,574.74,402,12060,22
2025-04-08,Google,AcctB,Prospecting,US,Mobile,936.66,575,36800,19
2025-04-08,Meta,AcctC,Generic_Search,MX,Mobile,1354.39,671,37576,64
2025-04-08,Meta,AcctB,Generic_Search,CA,Mobile,718.85,540,24840,50
2025-04-08,Meta,AcctA,Brand_Search,BR,Mobile,1030.35,806,56420,59
2025-04-08,Meta,AcctB,Brand_Search,US,Mobile,1405.4,525,38325,16
2025-04-08,Meta,AcctA,Generic_Search,MX,Mobile,240.18,141,10434,13
2025-04-08,Meta,AcctA,Retargeting,MX,Desktop,1088.32,435,16530,23
2025-04-08,Meta,AcctB,Generic_Search,US,Mobile,1284.42,464,37120,26
2025-04-09,Google,AcctB,Prospecting,US,Mobile,1010.76,404,13736,8
2025-04-09,Meta,AcctB,Retargeting,CA,Mobile,235.97,136,10744,7
2025-04-09,Meta,AcctA,Generic_Search,CA,Mobile,854.96,549,28548,31
2025-04-09,Google,AcctB,Generic_Search,CA,Desktop,801.65,546,34398,31
2025-04-09,Google,AcctC,Prospecting,BR,Mobile,365.46,208,13728,18
2025-04-09,Google,AcctC,Generic_Search,CA,Mobile,577.05,365,24455,21
2025-04-09,Meta,AcctC,Brand_Search,CA,Desktop,1027.06,403,31031,29
2025-04-09,Meta,AcctA,Brand_Search,US,Desktop,871.14,506,30866,15
2025-04-09,Meta,AcctB,Retargeting,US,Mobile,741.97,380,11780,16
2025-04-10,Google,AcctA,Brand_Search,US,Desktop,243.21,90,2700,4
2025-04-10,Google,AcctB,Retargeting,CA,Mobile,493.15,330,18810,28
2025-04-10,Google,AcctB,Retargeting,US,Desktop,1052.7,501,38076,32
2025-04-10,Meta,AcctC,Generic_Search,MX,Desktop,1107.1,658,44086,31
2025-04-10,Google,AcctB,Generic_Search,CA,Mobile,559.98,442,22984,26
2025-04-10,Google,AcctC,Retargeting,US,Mobile,244.31,152,10944,10
2025-04-10,Google,AcctA,Prospecting,US,Mobile,690.92,548,36168,35
2025-04-10,Meta,AcctB,Generic_Search,BR,Desktop,1369.73,530,28620,42
2025-04-10,Meta,AcctA,Brand_Search,MX,Desktop,248.64,167,9686,13
2025-04-10,Meta,AcctA,Brand_Search,US,Desktop,501.22,317,19337,30
2025-04-10,Meta,AcctC,Generic_Search,MX,Mobile,1400.52,467,33157,27
2025-04-10,Meta,AcctC,Brand_Search,MX,Desktop,1087.07,846,64296,60
2025-04-11,Google,AcctA,Brand_Search,CA,Desktop,1045.44,539,26411,44
2025-04-11,Google,AcctC,Retargeting,US,Mobile,1195.39,774,44118,58
2025-04-11,Google,AcctA,Brand_Search,US,Desktop,894.44,653,47669,48
2025-04-11,Meta,AcctB,Retargeting,US,Desktop,365.35,204,7344,6
2025-04-11,Meta,AcctB,Brand_Search,US,Mobile,1418.0,1123,79733,25
2025-04-11,Google,AcctA,Retargeting,US,Mobile,657.33,309,10197,12
2025-04-11,Meta,AcctA,Generic_Search,MX,Desktop,894.75,376,23688,35
2025-04-11,Google,AcctA,Prospecting,US,Desktop,1267.73,564,25944,28
2025-04-11,Google,AcctB,Brand_Search,CA,Desktop,1353.77,730,27740,30
2025-04-11,Meta,AcctA,Generic_Search,CA,Mobile,663.43,497,18886,41
2025-04-11,Meta,AcctB,Prospecting,BR,Mobile,1354.44,446,19178,28
2025-04-11,Meta,AcctC,Brand_Search,BR,Mobile,294.79,228,15732,17
2025-04-12,Meta,AcctB,Generic_Search,US,Mobile,1143.52,698,39786,57
2025-04-12,Meta,AcctC,Brand_Search,MX,Desktop,904.01,428,13268,39
2025-04-12,Google,AcctC,Brand_Search,BR,Mobile,1171.72,871,69680,54
2025-04-12,Google,AcctA,Retargeting,US,Mobile,561.36,276,9660,6
2025-04-12,Meta,AcctC,Prospecting,BR,Mobile,614.52,350,12600,8
2025-04-12,Meta,AcctB,Brand_Search,CA,Mobile,777.23,320,17280,11
2025-04-12,Meta,AcctC,Retargeting,MX,Desktop,464.62,171,10773,6
2025-04-12,Google,AcctA,Generic_Search,US,Desktop,273.65,142,6816,3
2025-04-12,Google,AcctA,Prospecting,BR,Desktop,1471.28,955,67805,77
2025-04-12,Google,AcctA,Retargeting,MX,Mobile,750.99,495,39105,30
2025-04-12,Meta,AcctC,Generic_Search,MX,Desktop,987.96,532,19684,38
2025-04-13,Meta,AcctA,Retargeting,US,Desktop,695.42,555,19425,53
2025-04-13,Google,AcctB,Generic_Search,US,Desktop,991.75,698,43276,53
2025-04-13,Google,AcctA,Prospecting,MX,Mobile,250.19,109,5123,7
2025-04-13,Meta,AcctB,Retargeting,MX,Mobile,1425.22,637,19747,20
2025-04-13,Google,AcctB,Prospecting,CA,Desktop,1034.45,763,29757,16
2025-04-13,Google,AcctA,Prospecting,MX,Mobile,1301.87,679,21049,37
2025-04-13,Meta,AcctA,Prospecting,CA,Desktop,731.19,431,15085,18
2025-04-13,Meta,AcctA,Retargeting,BR,Mobile,1195.77,523,31903,15
2025-04-13,Google,AcctA,Brand_Search,BR,Desktop,1050.98,412,25544,36
2025-04-13,Meta,AcctA,Generic_Search,US,Mobile,1467.87,452,23504,28
2025-04-13,Google,AcctC,Generic_Search,MX,Desktop,300.72,156,9672,4
2025-04-13,Google,AcctB,Retargeting,BR,Desktop,1380.03,607,44311,58
2025-04-14,Google,AcctB,Generic_Search,MX,Mobile,644.04,231,12936,12
2025-04-14,Meta,AcctA,Generic_Search,MX,Mobile,643.45,374,23562,24
2025-04-14,Google,AcctB,Retargeting,BR,Mobile,1222.2,507,19266,47
2025-04-14,Google,AcctB,Prospecting,US,Desktop,295.88,224,12992,20
2025-04-14,Google,AcctC,Retargeting,CA,Mobile,365.69,237,10665,18
2025-04-14,Meta,AcctA,Prospecting,BR,Mobile,516.0,352,18656,13
2025-04-14,Google,AcctC,Retargeting,BR,Desktop,1339.33,412,15244,22
2025-04-14,Google,AcctA,Brand_Search,MX,Mobile,693.19,359,22258,27
2025-04-14,Meta,AcctC,Brand_Search,BR,Desktop,1284.02,400,16000,39
2025-04-14,Google,AcctC,Retargeting,US,Desktop,989.23,622,39186,34
2025-04-14,Meta,AcctC,Retargeting,MX,Mobile,1110.15,740,56240,60
2025-04-15,Meta,AcctC,Generic_Search,CA,Mobile,1393.39,917,33929,50
2025-04-15,Meta,AcctB,Prospecting,US,Desktop,1491.0,992,36704,96
2025-04-15,Meta,AcctB,Generic_Search,CA,Desktop,1153.63,509,21378,36
2025-04-15,Google,AcctA,Generic_Search,BR,Desktop,977.91,312,19968,19
2025-04-15,Google,AcctC,Generic_Search,US,Mobile,287.44,166,7138,12
2025-04-15,Meta,AcctA,Generic_Search,MX,Mobile,1485.45,1005,44220,73
2025-04-15,Google,AcctA,Retargeting,US,Mobile,464.08,357,23562,19
2025-04-15,Google,AcctB,Prospecting,MX,Desktop,651.55,249,11952,10
2025-04-15,Google,AcctC,Generic_Search,US,Mobile,403.75,188,11092,13
2025-04-16,Meta,AcctB,Prospecting,CA,Mobile,1251.74,641,29486,59
2025-04-16,Meta,AcctA,Generic_Search,US,Mobile,745.47,390,17550,28
2025-04-16,Google,AcctA,Brand_Search,US,Desktop,851.95,592,18944,19
2025-04-16,Meta,AcctA,Generic_Search,BR,Desktop,554.2,200,16000,10
2025-04-16,Google,AcctB,Prospecting,CA,Desktop,1029.03,557,40104,53
2025-04-16,Meta,AcctB,Generic_Search,MX,Desktop,601.06,303,19998,27
2025-04-16,Meta,AcctA,Prospecting,CA,Mobile,1235.77,613,31876,38
2025-04-16,Meta,AcctB,Retargeting,BR,Desktop,578.21,320,25600,16
2025-04-16,Google,AcctC,Retargeting,BR,Mobile,1241.67,937,47787,49
2025-04-16,Google,AcctA,Retargeting,MX,Desktop,651.85,325,12350,26
2025-04-16,Meta,AcctA,Prospecting,MX,Desktop,1051.41,588,31164,36
2025-04-17,Meta,AcctA,Brand_Search,US,Desktop,469.99,362,24254,14
2025-04-17,Meta,AcctB,Generic_Search,MX,Mobile,1121.53,624,48048,62
2025-04-17,Meta,AcctC,Brand_Search,MX,Mobile,796.58,278,19738,18
2025-04-17,Google,AcctA,Retargeting,US,Desktop,1351.15,739,51730,62
2025-04-17,Google,AcctA,Generic_Search,US,Mobile,452.57,272,13328,22
2025-04-17,Meta,AcctA,Prospecting,US,Desktop,296.06,195,15210,15
2025-04-17,Google,AcctA,Prospecting,CA,Desktop,548.59,221,14365,18
2025-04-17,Google,AcctB,Retargeting,BR,Desktop,1197.63,510,24990,40
2025-04-17,Google,AcctB,Brand_Search,CA,Mobile,1436.89,979,73425,28
2025-04-17,Google,AcctC,Brand_Search,CA,Desktop,781.21,420,15120,29
2025-04-18,Google,AcctA,Prospecting,BR,Mobile,1017.47,777,36519,33
2025-04-18,Meta,AcctC,Retargeting,MX,Mobile,1290.24,591,20685,53
2025-04-18,Google,AcctB,Generic_Search,BR,Desktop,899.05,418,13794,29
2025-04-18,Meta,AcctC,Prospecting,MX,Desktop,383.97,215,9245,18
2025-04-18,Meta,AcctB,Prospecting,CA,Desktop,418.53,289,12427,7
2025-04-18,Google,AcctA,Retargeting,US,Mobile,741.19,278,9452,27
2025-04-18,Meta,AcctC,Prospecting,MX,Mobile,1414.6,821,58291,59
2025-04-18,Meta,AcctC,Prospecting,CA,Mobile,473.8,220,16940,17
2025-04-18,Google,AcctA,Generic_Search,CA,Desktop,620.34,463,15279,14
2025-04-18,Meta,AcctA,Retargeting,CA,Desktop,585.78,303,14544,23
2025-04-19,Google,AcctA,Prospecting,US,Desktop,1117.33,434,16492,11
2025-04-19,Google,AcctA,Prospecting,BR,Mobile,928.63,506,40480,20
2025-04-19,Google,AcctA,Retargeting,US,Mobile,326.72,186,7812,13
2025-04-19,Google,AcctB,Prospecting,BR,Mobile,871.24,671,36905,35
2025-04-19,Meta,AcctC,Retargeting,BR,Desktop,697.19,271,20867,27
2025-04-19,Google,AcctC,Prospecting,US,Mobile,1034.18,516,38184,39
2025-04-19,Google,AcctB,Prospecting,BR,Desktop,962.04,446,23638,41
2025-04-19,Google,AcctA,Generic_Search,BR,Mobile,309.16,161,7567,11
2025-04-19,Google,AcctC,Retargeting,US,Desktop,1393.41,545,19075,18
2025-04-19,Meta,AcctC,Brand_Search,US,Mobile,1496.4,921,56181,31
2025-04-20,Google,AcctA,Retargeting,BR,Desktop,1491.88,771,54741,65
2025-04-20,Meta,AcctA,Prospecting,MX,Desktop,867.25,351,15093,20
2025-04-20,Google,AcctC,Generic_Search,MX,Desktop,693.1,307,14429,9
2025-04-20,Google,AcctB,Brand_Search,MX,Desktop,406.38,218,11118,15
2025-04-20,Meta,AcctB,Generic_Search,BR,Mobile,1348.64,524,25152,21
2025-04-20,Google,AcctA,Generic_Search,CA,Desktop,807.42,372,24552,18
2025-04-20,Meta,AcctC,Retargeting,MX,Desktop,1462.0,1080,84240,102
2025-04-20,Google,AcctA,Prospecting,MX,Desktop,806.89,317,9827,17
2025-04-20,Google,AcctA,Brand_Search,BR,Mobile,798.45,589,26505,26
2025-04-20,Google,AcctB,Retargeting,MX,Mobile,971.0,370,14800,34
2025-04-20,Meta,AcctC,Retargeting,CA,Mobile,1284.33,547,28991,37
2025-04-20,Meta,AcctB,Brand_Search,CA,Mobile,952.31,451,32021,27
2025-04-21,Meta,AcctC,Generic_Search,CA,Desktop,570.45,281,16860,6
2025-04-21,Meta,AcctA,Generic_Search,BR,Mobile,444.36,180,10260,4
2025-04-21,Meta,AcctB,Brand_Search,BR,Desktop,1315.09,681,51756,26
2025-04-21,Google,AcctB,Prospecting,MX,Mobile,976.02,553,28756,32
2025-04-21,Meta,AcctA,Retargeting,BR,Mobile,329.89,189,10395,14
2025-04-21,Google,AcctA,Generic_Search,BR,Mobile,670.96,369,11070,25
2025-04-21,Meta,AcctA,Generic_Search,CA,Desktop,804.4,274,20002,21
2025-04-21,Meta,AcctB,Brand_Search,MX,Mobile,536.24,330,22440,27
2025-04-21,Google,AcctC,Generic_Search,BR,Mobile,1225.14,400,14000,17
2025-04-21,Meta,AcctC,Retargeting,CA,Desktop,1191.97,414,15732,18
2025-04-21,Meta,AcctA,Generic_Search,MX,Desktop,947.09,465,27435,9
2025-04-21,Google,AcctB,Retargeting,CA,Desktop,798.76,502,21084,45
2025-04-22,Google,AcctB,Brand_Search,CA,Desktop,1081.67,471,26376,17
2025-04-22,Meta,AcctA,Brand_Search,MX,Mobile,249.77,151,11476,10
2025-04-22,Google,AcctC,Retargeting,CA,Desktop,804.19,257,15677,14
2025-04-22,Meta,AcctB,Prospecting,MX,Mobile,1095.69,462,35112,39
2025-04-22,Meta,AcctC,Prospecting,CA,Mobile,1297.42,1019,37703,84
2025-04-22,Google,AcctB,Prospecting,CA,Desktop,780.8,350,11200,23
2025-04-22,Meta,AcctC,Brand_Search,CA,Desktop,427.8,242,9196,18
2025-04-22,Google,AcctB,Brand_Search,MX,Mobile,749.29,233,17941,9
2025-04-22,Google,AcctB,Brand_Search,BR,Mobile,1493.39,907,58048,80
2025-04-22,Google,AcctC,Prospecting,MX,Mobile,638.7,286,8866,18
2025-04-22,Meta,AcctC,Retargeting,US,Desktop,209.04,161,12075,10
2025-04-22,Google,AcctC,Brand_Search,MX,Mobile,479.77,368,17296,29
2025-04-23,Google,AcctC,Brand_Search,CA,Mobile,1466.52,740,51800,16
2025-04-23,Meta,AcctB,Brand_Search,MX,Mobile,1486.58,724,46336,22
2025-04-23,Meta,AcctB,Generic_Search,CA,Mobile,473.83,307,22411,15
2025-04-23,Meta,AcctC,Retargeting,MX,Mobile,818.28,473,24123,22
2025-04-23,Google,AcctA,Brand_Search,MX,Desktop,282.84,125,9375,8
2025-04-23,Google,AcctA,Retargeting,BR,Desktop,1489.77,872,35752,77
2025-04-23,Meta,AcctB,Retargeting,CA,Desktop,402.67,238,16422,11
2025-04-23,Meta,AcctC,Generic_Search,MX,Mobile,801.17,556,38920,25
2025-04-23,Google,AcctC,Prospecting,CA,Desktop,1316.77,720,42480,30
2025-04-23,Meta,AcctC,Retargeting,MX,Desktop,743.63,445,22250,36
2025-04-23,Meta,AcctA,Brand_Search,CA,Mobile,308.02,207,13041,10
2025-04-24,Meta,AcctB,Brand_Search,CA,Mobile,1348.36,766,57450,62
2025-04-24,Google,AcctA,Brand_Search,CA,Desktop,622.53,264,17424,18
2025-04-24,Google,AcctB,Brand_Search,CA,Desktop,1305.4,496,26288,38
2025-04-24,Google,AcctB,Retargeting,US,Mobile,1255.16,896,68096,73
2025-04-24,Meta,AcctB,Generic_Search,CA,Desktop,1235.78,971,60202,69
2025-04-24,Google,AcctC,Generic_Search,MX,Mobile,1053.5,390,17550,32
2025-04-24,Google,AcctA,Retargeting,BR,Mobile,372.45,123,3813,4
2025-04-24,Meta,AcctB,Prospecting,CA,Mobile,1223.59,795,52470,33
2025-04-24,Google,AcctB,Brand_Search,MX,Desktop,795.71,520,40560,20
2025-04-24,Meta,AcctA,Generic_Search,CA,Desktop,208.95,66,4818,3
2025-04-25,Google,AcctB,Generic_Search,US,Desktop,977.78,439,13170,29
2025-04-25,Google,AcctC,Brand_Search,MX,Mobile,1137.48,765,48195,40
2025-04-25,Meta,AcctC,Brand_Search,US,Mobile,936.71,397,18262,33
2025-04-25,Meta,AcctB,Brand_Search,US,Mobile,1227.02,412,24720,12
2025-04-25,Google,AcctC,Generic_Search,BR,Mobile,430.66,340,15980,21
2025-04-25,Google,AcctC,Generic_Search,MX,Desktop,718.04,250,12750,15
2025-04-25,Google,AcctA,Prospecting,US,Desktop,663.45,351,24570,32
2025-04-25,Meta,AcctA,Retargeting,CA,Desktop,1069.37,355,15620,15
2025-04-25,Google,AcctB,Generic_Search,MX,Mobile,691.37,527,37417,17
2025-04-25,Google,AcctA,Prospecting,CA,Mobile,1027.79,322,13846,21
2025-04-25,Meta,AcctC,Generic_Search,MX,Mobile,1127.0,717,27963,57
2025-04-25,Google,AcctC,Generic_Search,US,Desktop,879.33,290,12760,11
2025-04-26,Meta,AcctC,Retargeting,CA,Desktop,432.43,294,21462,13
2025-04-26,Google,AcctA,Retargeting,MX,Desktop,296.75,112,8512,6
2025-04-26,Google,AcctC,Retargeting,BR,Mobile,1489.91,634,35504,43
2025-04-26,Meta,AcctB,Generic_Search,BR,Desktop,1191.71,484,30008,21
2025-04-26,Google,AcctC,Generic_Search,MX,Mobile,1049.54,728,57512,56
2025-04-26,Google,AcctB,Retargeting,MX,Mobile,388.48,181,9412,15
2025-04-26,Meta,AcctC,Generic_Search,MX,Mobile,868.46,673,32977,27
2025-04-26,Meta,AcctB,Generic_Search,CA,Mobile,225.32,146,6278,10
2025-04-26,Meta,AcctB,Prospecting,CA,Mobile,1191.5,360,19800,8
2025-04-26,Meta,AcctA,Prospecting,BR,Desktop,620.9,245,13475,20
2025-04-27,Google,AcctB,Prospecting,MX,Desktop,382.61,262,20960,19
2025-04-27,Google,AcctC,Prospecting,US,Mobile,1494.35,1165,58250,96
2025-04-27,Meta,AcctA,Retargeting,CA,Desktop,564.19,340,18360,8
2025-04-27,Google,AcctB,Retargeting,BR,Desktop,966.75,567,36855,15
2025-04-27,Meta,AcctB,Generic_Search,MX,Desktop,436.18,256,15104,15
2025-04-27,Google,AcctC,Prospecting,MX,Mobile,769.56,340,20400,10
2025-04-27,Meta,AcctB,Prospecting,US,Desktop,934.9,735,58065,21
2025-04-27,Meta,AcctA,Retargeting,MX,Desktop,1010.8,500,15000,19
2025-04-27,Meta,AcctA,Prospecting,BR,Mobile,892.07,559,23478,45
2025-04-27,Meta,AcctB,Retargeting,BR,Desktop,617.65,255,13515,11
2025-04-28,Meta,AcctA,Brand_Search,CA,Mobile,720.4,524,27248,25
2025-04-28,Google,AcctA,Prospecting,US,Mobile,1331.72,1017,73224,37
2025-04-28,Meta,AcctA,Retargeting,MX,Desktop,1417.19,579,30108,12
2025-04-28,Meta,AcctA,Retargeting,MX,Desktop,1499.62,513,36423,43
2025-04-28,Meta,AcctC,Generic_Search,BR,Desktop,467.99,182,5642,11
2025-04-28,Meta,AcctC,Retargeting,BR,Mobile,424.15,325,12675,25
2025-04-28,Google,AcctA,Retargeting,US,Desktop,975.07,394,30338,28
2025-04-28,Meta,AcctA,Retargeting,US,Mobile,1327.79,965,41495,48
2025-04-28,Meta,AcctA,Prospecting,MX,Desktop,382.96,162,10692,3
2025-04-29,Google,AcctA,Retargeting,CA,Mobile,1312.98,746,28348,66
2025-04-29,Google,AcctB,Brand_Search,BR,Desktop,846.82,383,26810,19
2025-04-29,Google,AcctB,Retargeting,BR,Desktop,485.1,177,6903,6
2025-04-29,Meta,AcctB,Generic_Search,MX,Mobile,1249.09,679,44135,38
2025-04-29,Google,AcctC,Retargeting,US,Desktop,1473.39,452,31640,10
2025-04-29,Google,AcctC,Brand_Search,CA,Mobile,1352.99,477,20988,19
2025-04-29,Meta,AcctC,Prospecting,US,Desktop,631.06,469,15008,36
2025-04-29,Meta,AcctB,Retargeting,MX,Desktop,626.33,305,11895,20
2025-04-29,Meta,AcctB,Generic_Search,CA,Mobile,909.64,326,15322,23
2025-04-29,Google,AcctB,Retargeting,CA,Mobile,366.66,230,12190,22
2025-04-29,Google,AcctB,Brand_Search,CA,Desktop,405.62,124,5456,3
2025-04-29,Google,AcctA,Retargeting,MX,Desktop,943.71,511,26572,17
2025-04-30,Google,AcctA,Generic_Search,CA,Desktop,356.36,233,8854,20
2025-04-30,Meta,AcctA,Retargeting,BR,Desktop,1344.29,910,69160,43
2025-04-30,Meta,AcctC,Generic_Search,BR,Mobile,406.37,260,18200,18
2025-04-30,Meta,AcctA,Retargeting,US,Desktop,467.58,173,8131,13
2025-04-30,Google,AcctC,Prospecting,MX,Desktop,1216.54,624,19344,60
2025-04-30,Meta,AcctB,Retargeting,US,Desktop,716.83,552,34224,19
2025-04-30,Google,AcctA,Generic_Search,MX,Desktop,931.75,526,17358,44
2025-04-30,Meta,AcctA,Brand_Search,US,Mobile,382.39,206,8240,16
2025-04-30,Google,AcctC,Generic_Search,CA,Desktop,561.95,438,24090,19
2025-04-30,Google,AcctB,Generic_Search,CA,Mobile,968.84,411,21372,10
2025-04-30,Google,AcctC,Brand_Search,MX,Desktop,1203.16,720,31680,52
2025-05-01,Meta,AcctC,Brand_Search,MX,Mobile,1307.9,767,48321,17
2025-05-01,Meta,AcctB,Generic_Search,US,Desktop,1496.89,900,61200,80
2025-05-01,Google,AcctC,Retargeting,CA,Mobile,273.65,96,7584,4
2025-05-01,Meta,AcctB,Generic_Search,CA,Desktop,633.89,385,29645,32
2025-05-01,Google,AcctC,Brand_Search,US,Desktop,668.91,425,28900,22
2025-05-01,Meta,AcctA,Retargeting,BR,Mobile,1065.32,374,29546,32
2025-05-01,Google,AcctB,Retargeting,MX,Desktop,472.2,323,20995,23
2025-05-01,Meta,AcctC,Retargeting,CA,Desktop,982.16,584,46720,41
2025-05-01,Meta,AcctC,Retargeting,US,Desktop,937.01,292,14892,8
2025-05-01,Meta,AcctA,Retargeting,MX,Mobile,1263.88,596,26820,25
2025-05-01,Meta,AcctB,Prospecting,CA,Mobile,1478.01,504,18144,38
2025-05-01,Meta,AcctA,Retargeting,MX,Desktop,1014.97,520,20800,46
2025-05-02,Google,AcctC,Generic_Search,US,Mobile,895.97,315,21420,12
2025-05-02,Google,AcctB,Generic_Search,CA,Mobile,1170.83,764,40492,64
2025-05-02,Meta,AcctB,Prospecting,MX,Desktop,616.2,294,21756,9
2025-05-02,Meta,AcctB,Generic_Search,MX,Mobile,715.78,544,19584,47
2025-05-02,Meta,AcctA,Prospecting,CA,Mobile,638.1,331,17543,26
2025-05-02,Google,AcctB,Prospecting,US,Desktop,1031.29,470,28670,33
2025-05-02,Google,AcctB,Brand_Search,US,Desktop,956.4,721,53354,51
2025-05-02,Meta,AcctA,Retargeting,BR,Desktop,518.96,214,15194,18
2025-05-02,Meta,AcctC,Generic_Search,CA,Mobile,946.54,309,21321,17
2025-05-02,Meta,AcctC,Generic_Search,CA,Desktop,458.21,158,10744,14
